track_name,artist_name,release_date,popularity,danceability,energy,loudness,tempo,instrumentalness,key,mode,release_year,release_month,duration_s
Song 851,Artist 851,2025-12-31,55.8478,0.4267391,0.9384384,-9.936222,80.85549,0.050162982,6,0,2025,12,229.232
Song 852,Artist 852,2015-01-01,64.6111,0.8177981,0.4716286,-7.81723,133.24988,0.0023287078,3,1,2015,1,216.567
Song 853,Artist 853,2015-01-01,72.23606,0.83165604,0.5967057,-3.2988272,76.9881,0.035545986,2,1,2015,1,277.425
Song 854,Artist 854,2015-01-01,72.907104,0.41799214,0.8894472,-9.415285,94.87783,0.07398658,9,1,2015,1,206.063
Song 855,Artist 855,2015-01-01,51.253838,0.74245566,0.75838745,-6.4345727,56.793327,0.05100692,8,1,2015,1,263.394
Song 856,Artist 856,2015-01-01,57.493176,0.47191173,0.6361813,-8.970068,77.28126,0.024423013,0,1,2015,1,205.24
Song 857,Artist 857,2015-01-01,64.2387,0.7815842,0.6840614,-7.780927,125.35587,0.033510987,7,0,2015,1,231.352
Song 858,Artist 858,2025-12-31,56.269634,0.8983427,0.9127284,-11.530124,61.06392,0.08630544,0,1,2025,12,298.94
Song 859,Artist 859,2015-01-01,84.11018,0.3180156,0.60400265,-7.661615,75.56563,0.05255497,4,1,2015,1,230.989
Song 860,Artist 860,2025-12-31,67.364624,0.8384195,0.9217898,-7.581116,119.92893,0.05283521,9,1,2025,12,172.222
Song 861,Artist 861,2015-01-01,71.02317,0.6735783,0.45288065,-5.379136,103.691795,0.09614675,7,0,2015,1,229.794
Song 862,Artist 862,2025-12-31,69.94322,0.88402957,0.8660791,-6.3301573,179.7611,0.03208814,5,0,2025,12,213.924
Song 863,Artist 863,2025-12-31,77.602104,0.5790057,0.90852857,-10.595177,175.01689,0.047954112,6,0,2025,12,249.854
Song 864,Artist 864,2025-12-31,62.715324,0.80843276,0.5090906,-3.7474053,93.962326,0.081171356,10,0,2025,12,228.513
Song 865,Artist 865,2015-01-01,40.54752,0.33743644,0.6582079,-6.369091,136.71413,0.07589123,7,1,2015,1,204.649
Song 866,Artist 866,2015-01-01,65.995316,0.5011674,0.49929985,-6.4048195,142.47847,0.026579943,5,0,2015,1,252.986
Song 867,Artist 867,2025-12-31,50.229645,0.34020993,0.82396245,-7.027547,102.07564,0.015109105,10,1,2025,12,233.749
Song 868,Artist 868,2015-01-01,52.07075,0.88520586,0.72120863,-8.553272,75.13375,0.07007046,5,0,2015,1,291.295
Song 869,Artist 869,2025-12-31,68.79546,0.7901843,0.78119403,-6.346593,119.63105,0.025765618,10,0,2025,12,189.369
Song 870,Artist 870,2015-01-01,78.57425,0.81152844,0.5178922,-5.5732346,114.81463,0.09226758,5,0,2015,1,236.379
Song 871,Artist 871,2025-12-31,60.319073,0.86277914,0.5270475,-12.240687,106.92706,0.012924769,4,0,2025,12,219.392
Song 872,Artist 872,2025-12-31,64.63249,0.3510621,0.4248984,-8.616282,133.2695,0.03183152,7,1,2025,12,162.661
Song 873,Artist 873,2015-01-01,85.533226,0.53135854,0.5932405,-7.764841,97.47811,0.005478725,1,0,2015,1,296.663
Song 874,Artist 874,2025-12-31,63.611298,0.34262094,0.7358468,-6.231488,85.44007,0.07033053,6,1,2025,12,221.718
Song 875,Artist 875,2015-01-01,99.025246,0.42647585,0.91476095,-3.420067,123.27249,0.08912627,3,1,2015,1,157.97
Song 876,Artist 876,2025-12-31,68.48264,0.43761948,0.8001565,-9.315223,131.5791,0.06358745,0,1,2025,12,197.922
Song 877,Artist 877,2025-12-31,33.58856,0.58146435,0.6612378,-8.493886,84.70065,0.0937753,4,1,2025,12,180.755
Song 878,Artist 878,2015-01-01,71.300125,0.4611373,0.9718721,-8.537602,147.84271,0.012850398,2,1,2015,1,270.926
Song 879,Artist 879,2015-01-01,65.71738,0.36058685,0.83154714,-9.404583,66.88557,0.008773393,3,1,2015,1,169.416
Song 880,Artist 880,2015-01-01,79.34629,0.40049466,0.9580991,-8.041559,102.65659,0.08384127,6,1,2015,1,163.672
Song 881,Artist 881,2025-12-31,70.09772,0.38836533,0.7165528,-4.6875935,112.25974,0.08555112,4,0,2025,12,278.145
Song 882,Artist 882,2015-01-01,57.92316,0.8838461,0.55534256,-10.161507,100.91329,0.083103955,3,1,2015,1,224.095
Song 883,Artist 883,2025-12-31,41.635525,0.7555755,0.431696,-5.716557,103.04819,0.07989649,0,0,2025,12,150.064
Song 884,Artist 884,2025-12-31,56.86465,0.8806569,0.8356509,-12.105706,176.13223,0.036222838,5,0,2025,12,218.835
Song 885,Artist 885,2015-01-01,47.24219,0.56384426,0.4727818,-8.684014,94.47348,0.021746209,10,1,2015,1,286.711
Song 886,Artist 886,2015-01-01,51.29215,0.46702108,0.5816651,-7.9884677,193.23665,0.092880405,9,1,2015,1,292.127
Song 887,Artist 887,2025-12-31,68.828674,0.7789759,0.71948254,-1.975421,133.1138,0.030700019,5,0,2025,12,237.594
Song 888,Artist 888,2025-12-31,85.04857,0.49575236,0.73864996,-7.824407,122.76166,0.03984077,6,0,2025,12,266.916
Song 889,Artist 889,2015-01-01,65.920074,0.47963002,0.7603499,-13.60373,134.28722,0.06995589,0,1,2015,1,270.308
Song 890,Artist 890,2015-01-01,42.061752,0.4395036,0.4997532,-12.996667,195.89783,0.029335609,3,1,2015,1,232.516
Song 891,Artist 891,2015-01-01,66.66904,0.37780738,0.6278424,-6.897911,90.19221,0.081913024,11,0,2015,1,214.666
Song 892,Artist 892,2015-01-01,77.94947,0.45387784,0.77031654,-5.1586876,86.38746,0.0070034624,8,0,2015,1,268.294
Song 893,Artist 893,2015-01-01,50.853256,0.5131919,0.98189133,-5.8736324,97.35401,0.07911827,11,1,2015,1,160.866
Song 894,Artist 894,2025-12-31,57.989742,0.70439655,0.83657867,-6.4972897,120.964294,0.06018513,9,0,2025,12,153.889
Song 895,Artist 895,2025-12-31,60.22032,0.3375389,0.95356226,-3.5132213,68.22687,0.057299364,5,0,2025,12,268.194
Song 896,Artist 896,2025-12-31,48.226524,0.42630416,0.8573272,-8.618773,120.67017,0.045837704,1,1,2025,12,274.714
Song 897,Artist 897,2025-12-31,69.724205,0.78541416,0.75503016,-4.3152685,170.80641,0.02770456,3,0,2025,12,181.335
Song 898,Artist 898,2015-01-01,58.18578,0.38815317,0.515214,-11.896045,124.54222,0.04640703,5,1,2015,1,200.547
Song 899,Artist 899,2015-01-01,66.292984,0.5055871,0.8000114,-9.714844,111.21944,0.04500285,3,1,2015,1,248.756
Song 900,Artist 900,2015-01-01,46.68762,0.8187953,0.77402776,-12.421124,101.455185,0.05837542,9,1,2015,1,160.995
Song 901,Artist 901,2025-12-31,53.438126,0.39295518,0.7614815,-7.824536,146.95535,0.028157428,6,0,2025,12,152.631
Song 902,Artist 902,2025-12-31,70.835724,0.3496421,0.6938715,-7.1387835,95.22501,0.007759558,11,1,2025,12,287.039
Song 903,Artist 903,2015-01-01,54.4075,0.5907228,0.71719396,-6.6576953,175.39188,0.014508945,2,0,2015,1,238.294
Song 904,Artist 904,2015-01-01,85.90446,0.48145172,0.6006655,-6.81435,178.0008,0.069917746,5,1,2015,1,237.278
Song 905,Artist 905,2025-12-31,54.00546,0.638045,0.7115876,-9.78266,127.70252,0.002249233,11,1,2025,12,214.471
Song 906,Artist 906,2025-12-31,63.37027,0.78228295,0.5185335,-7.5707226,119.65455,0.085644305,3,0,2025,12,187.116
Song 907,Artist 907,2015-01-01,73.98886,0.38228908,0.8831046,-11.49234,150.9198,0.06943973,2,0,2015,1,242.116
Song 908,Artist 908,2015-01-01,38.724514,0.64841944,0.51146615,-2.9103131,152.84395,0.076808654,11,0,2015,1,283.014
Song 909,Artist 909,2025-12-31,33.587868,0.6033053,0.45097977,-7.910878,95.82025,0.08359844,2,1,2025,12,197.664
Song 910,Artist 910,2015-01-01,37.115154,0.38644728,0.66174763,-8.466659,104.20335,0.012271045,1,0,2015,1,237.342
Song 911,Artist 911,2015-01-01,78.93876,0.6743991,0.79498446,-2.233179,80.329575,0.08224511,10,1,2015,1,164.407
Song 912,Artist 912,2015-01-01,51.722126,0.46418425,0.6626301,-10.72674,132.27194,0.050464243,2,0,2015,1,263.926
Song 913,Artist 913,2025-12-31,98.372986,0.5927006,0.5660525,-10.376761,139.99884,0.088552386,11,1,2025,12,209.201
Song 914,Artist 914,2025-12-31,51.536285,0.3493634,0.73490274,-10.288661,79.50223,0.08865866,9,1,2025,12,230.093
Song 915,Artist 915,2025-12-31,62.76827,0.5757504,0.6082014,-7.203614,106.34403,0.0024178044,0,1,2025,12,167.878
Song 916,Artist 916,2025-12-31,83.13165,0.48387808,0.9597206,-5.7051053,79.58238,0.038286522,2,1,2025,12,233.1
Song 917,Artist 917,2025-12-31,90.09139,0.7934287,0.95358706,-4.7809734,93.036,0.05263988,8,0,2025,12,228.629
Song 918,Artist 918,2025-12-31,90.922554,0.33418724,0.7014231,0.71598595,136.53052,0.06783601,3,0,2025,12,193.168
Song 919,Artist 919,2025-12-31,78.125496,0.5511644,0.5967304,-13.748298,97.99554,0.028618624,2,1,2025,12,204.862
Song 920,Artist 920,2015-01-01,75.36094,0.5750589,0.84227943,-5.1737933,110.97522,0.025214227,7,1,2015,1,178.004
Song 921,Artist 921,2015-01-01,68.8879,0.73500365,0.42202777,-8.6713915,71.18065,0.038126573,0,0,2015,1,170.471
Song 922,Artist 922,2015-01-01,71.675415,0.64457256,0.6848614,-8.759246,125.6097,0.05009387,4,0,2015,1,241.82
Song 923,Artist 923,2015-01-01,51.732216,0.7003274,0.60179406,-8.859317,118.6718,0.095114626,0,0,2015,1,252.229
Song 924,Artist 924,2015-01-01,47.727016,0.76622957,0.9523215,-9.726309,98.131226,0.07621085,6,0,2015,1,215.308
Song 925,Artist 925,2015-01-01,59.949383,0.8173218,0.40720183,-1.9464254,114.329575,0.042932115,4,0,2015,1,233.969
Song 926,Artist 926,2015-01-01,57.44723,0.4883253,0.7316889,-4.473108,125.408844,0.005436618,1,0,2015,1,164.568
Song 927,Artist 927,2025-12-31,53.20158,0.62281364,0.84439814,-6.9304123,95.553955,0.016852058,11,1,2025,12,159.466
Song 928,Artist 928,2025-12-31,70.44581,0.80406487,0.6910108,-2.9469528,75.71212,0.045592442,0,0,2025,12,207.324
Song 929,Artist 929,2015-01-01,74.329575,0.8936707,0.45124182,-11.537587,174.16724,0.08138259,10,0,2015,1,252.208
Song 930,Artist 930,2015-01-01,61.326103,0.83371156,0.9834768,-10.992115,101.001816,0.038069554,6,1,2015,1,296.539
Song 931,Artist 931,2025-12-31,82.16295,0.5228804,0.71080625,-13.533903,117.0972,0.053849664,11,0,2025,12,225.955
Song 932,Artist 932,2015-01-01,42.874664,0.41709992,0.7685118,-9.098244,150.3252,0.08918049,0,0,2015,1,297.748
Song 933,Artist 933,2015-01-01,57.095108,0.5936355,0.54196584,-6.5149045,206.51398,0.09137963,2,0,2015,1,244.791
Song 934,Artist 934,2025-12-31,49.247665,0.74498487,0.6900988,-6.6914244,82.665405,0.0215775,10,1,2025,12,258.718
Song 935,Artist 935,2015-01-01,32.00195,0.5955414,0.6574897,-6.5519743,133.49481,0.004359492,5,0,2015,1,172.65
Song 936,Artist 936,2025-12-31,58.75979,0.58990854,0.4449375,-11.2331705,98.77343,0.030541053,5,1,2025,12,238.29
Song 937,Artist 937,2015-01-01,58.173786,0.8029382,0.4636962,-4.5905356,103.83629,0.069580235,6,0,2015,1,227.701
Song 938,Artist 938,2025-12-31,82.701744,0.51684225,0.9024835,-6.2811174,98.39364,0.09511122,10,1,2025,12,160.683
Song 939,Artist 939,2025-12-31,69.46217,0.8158768,0.54389197,-4.800837,86.230354,0.0077032,10,0,2025,12,230.978
Song 940,Artist 940,2025-12-31,44.6372,0.5440829,0.516975,-12.678287,118.76126,0.002848381,0,0,2025,12,154.86
Song 941,Artist 941,2015-01-01,87.811386,0.49693987,0.70294684,-6.0655274,75.76492,0.08841472,6,0,2015,1,284.801
Song 942,Artist 942,2025-12-31,78.315506,0.57239395,0.86124825,-10.563295,148.40422,0.07481453,1,1,2025,12,181.351
Song 943,Artist 943,2015-01-01,68.73147,0.75746816,0.4371679,-8.19197,121.650085,0.09922486,5,0,2015,1,212.744
Song 944,Artist 944,2015-01-01,56.602737,0.3756012,0.74608475,-5.3969054,132.67305,0.03967929,7,0,2015,1,270.198
Song 945,Artist 945,2015-01-01,45.60841,0.41785154,0.47152627,-6.7267194,106.01434,0.04160509,4,1,2015,1,224.155
Song 946,Artist 946,2015-01-01,54.416897,0.8708669,0.42187664,-9.55462,108.98388,0.017231183,9,1,2015,1,271.449
Song 947,Artist 947,2025-12-31,76.33123,0.40529498,0.43164638,-6.9811807,128.62692,0.011584715,2,1,2025,12,226.7
Song 948,Artist 948,2025-12-31,88.26879,0.6406364,0.90049845,-11.594606,85.07848,0.0578718,10,0,2025,12,156.955
Song 949,Artist 949,2015-01-01,83.14865,0.6475887,0.4707835,-3.549198,109.260284,0.0364285,7,1,2015,1,171.662
Song 950,Artist 950,2015-01-01,52.66726,0.5937747,0.42709082,-7.615852,94.21159,0.008031645,7,0,2015,1,156.408
Song 951,Artist 951,2025-12-31,43.205738,0.68684715,0.66273993,-3.64435,93.282936,0.08869871,3,1,2025,12,151.225
Song 952,Artist 952,2015-01-01,62.113293,0.43789604,0.9063961,-8.579595,56.704853,0.019835647,7,1,2015,1,293.268
Song 953,Artist 953,2025-12-31,33.473408,0.63159734,0.55744505,-8.570728,160.1798,0.074858434,4,0,2025,12,296.444
Song 954,Artist 954,2015-01-01,64.84752,0.5233039,0.6530276,-9.292561,99.40384,0.028222859,10,0,2015,1,167.279
Song 955,Artist 955,2015-01-01,57.78596,0.6970004,0.42395353,-4.371478,154.90128,0.08129048,4,0,2015,1,260.401
Song 956,Artist 956,2025-12-31,53.009453,0.38473412,0.6694471,-9.128293,152.06377,0.011839684,2,0,2025,12,242.404
Song 957,Artist 957,2015-01-01,36.079453,0.64252645,0.74656785,-5.0662136,81.420006,0.07560716,6,1,2015,1,198.481
Song 958,Artist 958,2025-12-31,67.704,0.41116223,0.74254423,-8.147357,87.347664,0.0098118875,10,1,2025,12,194.552
Song 959,Artist 959,2015-01-01,52.009487,0.46718583,0.599456,-12.92789,196.8151,0.044691578,10,1,2015,1,287.93
Song 960,Artist 960,2015-01-01,42.45125,0.43122587,0.5893199,-8.710942,172.52777,0.07340044,8,0,2015,1,224.474
Song 961,Artist 961,2015-01-01,21.458715,0.40970266,0.46397418,-10.537325,119.05444,0.017321838,8,0,2015,1,175.168
Song 962,Artist 962,2025-12-31,59.587276,0.79542655,0.620079,-6.898292,127.72119,0.028566498,0,1,2025,12,182.099
Song 963,Artist 963,2015-01-01,86.58377,0.47142455,0.4596968,-10.571223,101.07461,0.0864767,0,1,2015,1,211.455
Song 964,Artist 964,2015-01-01,84.91889,0.85627425,0.8599576,-4.2220745,132.97058,0.08851193,9,0,2015,1,204.24
Song 965,Artist 965,2015-01-01,53.143555,0.8819559,0.9797646,-7.2732277,98.48454,0.0044935453,11,1,2015,1,224.796
Song 966,Artist 966,2015-01-01,50.96682,0.6427563,0.9820447,-7.532788,59.02939,0.01680906,11,1,2015,1,204.592
Song 967,Artist 967,2025-12-31,67.03162,0.38580066,0.91904265,-5.0323234,80.353325,0.011747194,10,1,2025,12,272.181
Song 968,Artist 968,2025-12-31,45.02422,0.52472895,0.7604753,-4.108279,120.63278,0.01796931,4,0,2025,12,251.611
Song 969,Artist 969,2015-01-01,64.52688,0.7786394,0.82051945,-7.060296,86.067986,0.09701877,0,1,2015,1,208.046
Song 970,Artist 970,2025-12-31,71.4912,0.52043444,0.5711235,-9.313601,117.981674,0.055165526,3,0,2025,12,166.488
Song 971,Artist 971,2015-01-01,78.404,0.35221034,0.77846223,-12.321909,87.76017,0.046811238,11,1,2015,1,268.521
Song 972,Artist 972,2015-01-01,58.49769,0.63407093,0.67338973,-9.058149,96.52938,0.098446734,0,0,2015,1,281.467
Song 973,Artist 973,2015-01-01,56.944893,0.8070725,0.6892104,-8.851637,145.59496,0.055695612,1,1,2015,1,291.917
Song 974,Artist 974,2025-12-31,46.83026,0.7775558,0.85466594,-6.678828,127.424416,0.066111796,1,1,2025,12,168.394
Song 975,Artist 975,2025-12-31,47.596794,0.40507388,0.569151,-8.03544,119.71007,0.033277053,3,1,2025,12,243.993
Song 976,Artist 976,2025-12-31,56.602818,0.70365876,0.59082377,-4.936201,146.36891,0.038211487,7,0,2025,12,209.332
Song 977,Artist 977,2025-12-31,65.51048,0.43230256,0.95478505,-8.83895,134.41826,0.059440937,1,1,2025,12,192.628
Song 978,Artist 978,2025-12-31,73.703766,0.43092453,0.43373457,-7.1711235,163.3969,0.0069785784,8,1,2025,12,171.352
Song 979,Artist 979,2025-12-31,47.952316,0.82444304,0.69138056,-3.4480376,106.20422,0.025588289,11,0,2025,12,232.971
Song 980,Artist 980,2025-12-31,82.39033,0.4498014,0.9476805,-5.9745245,107.110954,0.019681174,8,0,2025,12,201.993
Song 981,Artist 981,2025-12-31,55.933147,0.45794842,0.7662178,-7.180113,80.96672,0.0015893393,1,1,2025,12,253.027
Song 982,Artist 982,2025-12-31,59.67949,0.30039203,0.72784424,-8.805833,107.13058,0.053690128,0,1,2025,12,270.212
Song 983,Artist 983,2015-01-01,48.791824,0.8224014,0.54984653,-8.899694,148.9431,0.056105282,9,1,2015,1,158.539
Song 984,Artist 984,2025-12-31,23.636396,0.77555686,0.6059653,-9.55184,158.99962,0.038393922,9,1,2025,12,282.335
Song 985,Artist 985,2025-12-31,73.26068,0.6763974,0.9112291,-8.62302,148.80916,0.026872747,8,1,2025,12,294.377
Song 986,Artist 986,2025-12-31,71.05266,0.75015944,0.73553085,-4.7330027,66.17425,0.06520599,1,0,2025,12,203.817
Song 987,Artist 987,2025-12-31,55.780087,0.39122915,0.7088453,-7.6656647,152.49435,0.013465916,7,1,2025,12,199.107
Song 988,Artist 988,2025-12-31,61.00486,0.57499415,0.45974782,-11.049319,64.844444,0.051861502,2,0,2025,12,279.24
Song 989,Artist 989,2025-12-31,67.73909,0.51073164,0.4096169,-1.6954921,146.94353,0.0768074,0,0,2025,12,249.655
Song 990,Artist 990,2025-12-31,36.561813,0.3562659,0.9782111,-6.0401044,108.96646,0.016429799,10,1,2025,12,206.132
Song 991,Artist 991,2025-12-31,52.06421,0.59167826,0.6261917,-11.22083,141.076,0.07532595,0,0,2025,12,275.701
Song 992,Artist 992,2025-12-31,71.91397,0.8524438,0.76192784,-8.325547,80.02655,0.07607945,9,1,2025,12,255.494
Song 993,Artist 993,2025-12-31,41.185658,0.32403547,0.44782904,-6.6673408,155.13503,0.005992665,1,0,2025,12,202.979
Song 994,Artist 994,2025-12-31,64.403366,0.47487655,0.8098686,-1.8862237,76.05076,0.0018784326,6,0,2025,12,208.013
Song 995,Artist 995,2015-01-01,39.65127,0.42452458,0.95954,-10.324337,99.94635,0.09739354,11,1,2015,1,213.797
Song 996,Artist 996,2015-01-01,66.99645,0.442888,0.7453992,-4.071878,90.05716,0.019338265,5,1,2015,1,201.798
Song 997,Artist 997,2025-12-31,59.465378,0.8450607,0.4756692,-2.8015406,67.37145,0.08221392,11,0,2025,12,297.722
Song 998,Artist 998,2025-12-31,35.77302,0.5808414,0.7490329,-8.8859625,122.83583,0.056185067,10,1,2025,12,226.421
Song 999,Artist 999,2015-01-01,77.47109,0.5797796,0.8598083,-7.832541,174.18268,0.026447216,1,1,2015,1,157.434
Song 1000,Artist 1000,2025-12-31,48.981125,0.7563454,0.6438499,-10.108928,200.00716,0.012997043,3,0,2025,12,180.028
Song 1001,Artist 1001,2015-01-01,47.846214,0.3926953,0.92790264,-7.6103835,122.91467,0.049667727,1,0,2015,1,216.558
Song 1002,Artist 1002,2015-01-01,63.008537,0.5923592,0.7892098,-7.10977,153.50044,0.04073548,0,0,2015,1,174.331
Song 1003,Artist 1003,2015-01-01,77.22956,0.55799115,0.9395493,-5.02105,126.96284,0.06988861,11,1,2015,1,217.573
Song 1004,Artist 1004,2015-01-01,44.762672,0.65814644,0.77410316,-3.7294495,134.96649,0.090416856,2,1,2015,1,279.473
Song 1005,Artist 1005,2015-01-01,60.925198,0.8997346,0.4787728,-9.244288,109.73554,0.08052481,3,1,2015,1,232.979
Song 1006,Artist 1006,2025-12-31,66.43225,0.76166934,0.585815,-12.901976,125.85231,0.027445205,9,0,2025,12,154.123
Song 1007,Artist 1007,2015-01-01,70.39658,0.5387194,0.521077,-7.0637345,136.12436,0.08789332,4,1,2015,1,166.603
Song 1008,Artist 1008,2025-12-31,62.64662,0.79653186,0.9452959,-6.1193876,102.64621,0.08333913,4,0,2025,12,215.941
Song 1009,Artist 1009,2025-12-31,54.494583,0.40242502,0.85624003,-6.251747,117.67517,0.09291362,6,0,2025,12,192.597
Song 1010,Artist 1010,2015-01-01,47.586147,0.31827822,0.805839,-7.9800196,118.24709,0.045866083,9,0,2015,1,234.238
Song 1011,Artist 1011,2015-01-01,61.29216,0.42266902,0.5805798,-6.625744,144.7921,0.076857515,7,0,2015,1,191.751
Song 1012,Artist 1012,2025-12-31,43.917915,0.50424695,0.5104269,-2.4536655,88.019035,0.059165806,8,0,2025,12,276.462
Song 1013,Artist 1013,2015-01-01,21.458715,0.60634845,0.85387063,-5.8547974,118.453735,0.031050276,11,0,2015,1,236.978
Song 1014,Artist 1014,2015-01-01,66.54839,0.66907746,0.6844948,-8.120106,177.36017,0.0994431,6,0,2015,1,167.693
Song 1015,Artist 1015,2025-12-31,73.55902,0.8463634,0.5354737,-8.500593,154.9218,0.0038307467,4,1,2025,12,244.524
Song 1016,Artist 1016,2025-12-31,24.556013,0.6059124,0.76997316,-7.5095572,160.47537,0.016227257,8,0,2025,12,247.869
Song 1017,Artist 1017,2015-01-01,44.85404,0.6007654,0.4242003,-2.08978,120.732956,0.08925424,7,1,2015,1,213.825
Song 1018,Artist 1018,2025-12-31,69.287315,0.3301458,0.5957022,-7.549902,129.62993,0.0060562845,9,1,2025,12,290.594
Song 1019,Artist 1019,2015-01-01,90.862434,0.32094693,0.6811342,-7.059383,150.06708,0.08868207,8,1,2015,1,280.475
Song 1020,Artist 1020,2015-01-01,60.311905,0.630696,0.488775,-8.44694,166.80766,0.07152215,9,1,2015,1,195.406
Song 1021,Artist 1021,2015-01-01,49.079956,0.56290716,0.9907927,-3.70305,61.451912,0.0036684005,7,1,2015,1,293.193
Song 1022,Artist 1022,2025-12-31,57.256554,0.8035082,0.5254584,-1.1204883,80.53676,0.042932004,5,0,2025,12,273.371
Song 1023,Artist 1023,2025-12-31,80.623146,0.39640775,0.47821188,-5.648161,159.28333,0.07544715,3,1,2025,12,295.291
Song 1024,Artist 1024,2025-12-31,50.310535,0.314983,0.52212095,-6.7516813,111.69332,0.05831003,8,1,2025,12,151.617
Song 1025,Artist 1025,2025-12-31,48.01212,0.56942326,0.86143667,-6.8896513,99.84837,0.09358713,11,1,2025,12,193.016
Song 1026,Artist 1026,2025-12-31,52.758846,0.44248712,0.6553034,-14.152921,82.37517,0.0867644,8,0,2025,12,174.276
Song 1027,Artist 1027,2015-01-01,45.70007,0.32976863,0.7392496,-4.7645473,103.3495,0.033264764,9,1,2015,1,222.24
Song 1028,Artist 1028,2015-01-01,61.840054,0.734759,0.4126055,-6.597501,77.928925,0.00846272,9,1,2015,1,256.292
Song 1029,Artist 1029,2015-01-01,84.37018,0.3669558,0.4206588,-5.714974,182.73283,0.0944257,8,1,2015,1,167.959
Song 1030,Artist 1030,2015-01-01,64.84619,0.6649917,0.6674953,-9.134387,119.32692,0.051728677,9,1,2015,1,178.522
Song 1031,Artist 1031,2025-12-31,56.2147,0.46862984,0.88999313,-8.153371,118.26148,0.0074397624,2,0,2025,12,291.025
Song 1032,Artist 1032,2015-01-01,55.62283,0.40409762,0.93114334,-8.233075,137.6423,0.08165756,10,1,2015,1,176.567
Song 1033,Artist 1033,2025-12-31,36.55214,0.5278509,0.45202395,-3.935131,148.87036,0.08685065,11,0,2025,12,212.708
Song 1034,Artist 1034,2015-01-01,73.24664,0.78086746,0.7230179,-8.136279,148.37665,0.06394246,2,0,2015,1,276.206
Song 1035,Artist 1035,2025-12-31,58.832443,0.53525615,0.9479378,-0.75201905,152.20866,0.044750895,10,1,2025,12,172.56
Song 1036,Artist 1036,2025-12-31,57.2928,0.7504618,0.63278365,-5.7074127,101.07463,0.0662173,5,1,2025,12,208.39
Song 1037,Artist 1037,2015-01-01,100.0,0.37529176,0.89773947,-10.827048,111.063995,0.07066837,5,0,2015,1,275.772
Song 1038,Artist 1038,2015-01-01,64.48129,0.7636629,0.4802174,-7.3856387,143.07095,0.089302994,5,1,2015,1,195.104
Song 1039,Artist 1039,2015-01-01,48.723133,0.44215998,0.9612367,-8.955026,104.17833,0.095586166,4,1,2015,1,207.805
Song 1040,Artist 1040,2015-01-01,53.604637,0.70643586,0.850854,-13.583147,119.8468,0.05143209,4,1,2015,1,174.496
Song 1041,Artist 1041,2025-12-31,77.226685,0.6394689,0.96480066,-2.2015872,131.9629,0.07984945,1,0,2025,12,241.257
Song 1042,Artist 1042,2015-01-01,61.699055,0.85748684,0.8059703,-4.8905725,143.55556,0.096450955,6,0,2015,1,153.515
Song 1043,Artist 1043,2015-01-01,38.42583,0.5323935,0.61804235,-5.400378,66.66957,0.015124334,11,1,2015,1,154.454
Song 1044,Artist 1044,2025-12-31,73.78844,0.33969912,0.9629087,-6.503789,141.44237,0.0018267982,3,1,2025,12,172.873
Song 1045,Artist 1045,2015-01-01,49.97784,0.31149328,0.56534004,-11.146052,112.98828,0.086896375,2,0,2015,1,223.92
Song 1046,Artist 1046,2015-01-01,88.099464,0.79611516,0.5993035,-8.450851,141.22372,0.019527333,7,0,2015,1,163.727
Song 1047,Artist 1047,2015-01-01,76.20072,0.6148414,0.82048506,-4.4746575,143.30795,0.004247877,3,0,2015,1,278.376
Song 1048,Artist 1048,2015-01-01,53.290173,0.76514643,0.8591898,-10.15366,168.23746,0.016009614,10,0,2015,1,219.07
Song 1049,Artist 1049,2015-01-01,79.21525,0.44065535,0.9576421,-14.595308,160.6036,0.03841149,3,0,2015,1,249.059
Song 1050,Artist 1050,2025-12-31,61.017834,0.5070503,0.52288145,-7.681318,160.39716,0.02192657,7,0,2025,12,274.564
Song 1051,Artist 1051,2015-01-01,72.7916,0.31806234,0.87879884,-7.4252725,163.3101,0.030525362,0,0,2015,1,267.213
Song 1052,Artist 1052,2015-01-01,67.27099,0.87689537,0.8431276,-6.59331,128.74136,0.097529404,8,1,2015,1,175.465
Song 1053,Artist 1053,2015-01-01,47.30465,0.7007207,0.43827674,-4.814444,120.96555,0.07044055,6,0,2015,1,209.799
Song 1054,Artist 1054,2015-01-01,50.346752,0.85992306,0.6323339,-5.0871825,146.18451,0.071219176,11,0,2015,1,246.129
Song 1055,Artist 1055,2015-01-01,75.44941,0.45929784,0.5696593,-6.2236905,141.96243,0.009468538,1,1,2015,1,289.374
Song 1056,Artist 1056,2025-12-31,54.97837,0.66687816,0.58269423,-3.413406,110.72801,0.07320984,10,1,2025,12,257.288
Song 1057,Artist 1057,2015-01-01,53.945274,0.7071,0.98976815,-11.55691,132.1447,0.073934436,11,1,2015,1,162.875
Song 1058,Artist 1058,2025-12-31,45.67316,0.4905298,0.78566647,-5.4862547,118.947105,0.065974504,5,0,2025,12,177.219
Song 1059,Artist 1059,2025-12-31,66.35399,0.80886555,0.8306057,-5.1203847,94.38201,0.02284363,7,0,2025,12,186.182
Song 1060,Artist 1060,2015-01-01,90.937874,0.86829686,0.98597056,-10.718687,158.71382,0.042303618,10,1,2015,1,229.781
Song 1061,Artist 1061,2015-01-01,43.987007,0.83091307,0.6263211,-11.508612,121.655975,0.08462764,4,1,2015,1,156.457
